section_id,file_id,url,heading_markdown,local_readme_file,heading_level
7,394,https://github.com/troska/homebrew-cask,## Reporting Bugs,troska.homebrew-cask.md,2
8,394,https://github.com/troska/homebrew-cask,## License:,troska.homebrew-cask.md,2
1,395,https://github.com/trujunzhang/ruby2-rails4-bootstrap-heroku,# Rails Starter App,trujunzhang.ruby2-rails4-bootstrap-heroku.md,1
2,395,https://github.com/trujunzhang/ruby2-rails4-bootstrap-heroku,### Thread safety,trujunzhang.ruby2-rails4-bootstrap-heroku.md,3
3,395,https://github.com/trujunzhang/ruby2-rails4-bootstrap-heroku,### Heroku Platform API,trujunzhang.ruby2-rails4-bootstrap-heroku.md,3
4,395,https://github.com/trujunzhang/ruby2-rails4-bootstrap-heroku,### Recommended add-ons,trujunzhang.ruby2-rails4-bootstrap-heroku.md,3
5,395,https://github.com/trujunzhang/ruby2-rails4-bootstrap-heroku,### Secrets.yml,trujunzhang.ruby2-rails4-bootstrap-heroku.md,3
6,395,https://github.com/trujunzhang/ruby2-rails4-bootstrap-heroku,### Tuning Ruby's RGenGC,trujunzhang.ruby2-rails4-bootstrap-heroku.md,3
7,395,https://github.com/trujunzhang/ruby2-rails4-bootstrap-heroku,### Nitrous.IO,trujunzhang.ruby2-rails4-bootstrap-heroku.md,3
1,396,https://github.com/trZone/NPKC_17_Teensy3.2,# NPKC_17_Teensy3.2,trZone.NPKC_17_Teensy3.2.md,1
2,396,https://github.com/trZone/NPKC_17_Teensy3.2,## ,trZone.NPKC_17_Teensy3.2.md,2
3,396,https://github.com/trZone/NPKC_17_Teensy3.2,## ,trZone.NPKC_17_Teensy3.2.md,2
1,397,https://github.com/ttyouare/angular-strap,# [AngularStrap](http://mgcrea.github.io/angular-strap),ttyouare.angular-strap.md,1
2,397,https://github.com/ttyouare/angular-strap,## Documentation and examples,ttyouare.angular-strap.md,2
3,397,https://github.com/ttyouare/angular-strap,## Communication,ttyouare.angular-strap.md,2
4,397,https://github.com/ttyouare/angular-strap,## Quick start,ttyouare.angular-strap.md,2
5,397,https://github.com/ttyouare/angular-strap,## Developers,ttyouare.angular-strap.md,2
6,397,https://github.com/ttyouare/angular-strap,## Contributing,ttyouare.angular-strap.md,2
7,397,https://github.com/ttyouare/angular-strap,## Authors,ttyouare.angular-strap.md,2
8,397,https://github.com/ttyouare/angular-strap,## Copyright and license,ttyouare.angular-strap.md,2
1,398,https://github.com/tylabs/quicksand_lite,# QuickSand.io,tylabs.quicksand_lite.md,1
2,398,https://github.com/tylabs/quicksand_lite,## File Formats For Exploit and Active Content Detection,tylabs.quicksand_lite.md,2
3,398,https://github.com/tylabs/quicksand_lite,## File Formats For Executable Detection,tylabs.quicksand_lite.md,2
4,398,https://github.com/tylabs/quicksand_lite,## Lite Version - Mplv2 License,tylabs.quicksand_lite.md,2
5,398,https://github.com/tylabs/quicksand_lite,## Full Version - Commercial License,tylabs.quicksand_lite.md,2
6,398,https://github.com/tylabs/quicksand_lite,## Dependencies (not included),tylabs.quicksand_lite.md,2
7,398,https://github.com/tylabs/quicksand_lite,## Distributed components under their own licensing,tylabs.quicksand_lite.md,2
8,398,https://github.com/tylabs/quicksand_lite,## Quick Start,tylabs.quicksand_lite.md,2
9,398,https://github.com/tylabs/quicksand_lite,## Documentation,tylabs.quicksand_lite.md,2
10,398,https://github.com/tylabs/quicksand_lite,"## Copyright, License, and Trademark",tylabs.quicksand_lite.md,2
1,399,https://github.com/udzura/domoraen,# domoraen,udzura.domoraen.md,1
2,399,https://github.com/udzura/domoraen,## 機能,udzura.domoraen.md,2
3,399,https://github.com/udzura/domoraen,### 道具提案機能,udzura.domoraen.md,3
4,399,https://github.com/udzura/domoraen,### 遅延エコー機能,udzura.domoraen.md,3
5,399,https://github.com/udzura/domoraen,## TODO,udzura.domoraen.md,2
1,400,https://github.com/ufirstgroup/jquery-handsontable,# Handsontable [![Build Status](https://travis-ci.org/handsontable/jquery-handsontable.png?branch=master)](https://travis-ci.org/handsontable/jquery-handsontable),ufirstgroup.jquery-handsontable.md,1
2,400,https://github.com/ufirstgroup/jquery-handsontable,## Usage,ufirstgroup.jquery-handsontable.md,2
3,400,https://github.com/ufirstgroup/jquery-handsontable,## API Reference,ufirstgroup.jquery-handsontable.md,2
4,400,https://github.com/ufirstgroup/jquery-handsontable,## Changelog,ufirstgroup.jquery-handsontable.md,2
5,400,https://github.com/ufirstgroup/jquery-handsontable,## Questions,ufirstgroup.jquery-handsontable.md,2
6,400,https://github.com/ufirstgroup/jquery-handsontable,## Reporting bugs and feature requests,ufirstgroup.jquery-handsontable.md,2
7,400,https://github.com/ufirstgroup/jquery-handsontable,## Contributing,ufirstgroup.jquery-handsontable.md,2
8,400,https://github.com/ufirstgroup/jquery-handsontable,## Similar projects,ufirstgroup.jquery-handsontable.md,2
9,400,https://github.com/ufirstgroup/jquery-handsontable,## License,ufirstgroup.jquery-handsontable.md,2
1,401,https://github.com/uhlume/neveragaindottech.github.io,# neveragain.tech,uhlume.neveragaindottech.github.io.md,1
1,402,https://github.com/uliano/GaCD-Assignment,# GaCD-Assignment,uliano.GaCD-Assignment.md,1
2,402,https://github.com/uliano/GaCD-Assignment,#`run_analysis.R` ,uliano.GaCD-Assignment.md,1
3,402,https://github.com/uliano/GaCD-Assignment,# `codebook.md`,uliano.GaCD-Assignment.md,1
1,403,https://github.com/umbobabo/component-typography,# component-typography,umbobabo.component-typography.md,1
2,403,https://github.com/umbobabo/component-typography,# Variables we have around here,umbobabo.component-typography.md,1
3,403,https://github.com/umbobabo/component-typography,## `--fontfamily-display` and `--fontfamily-body`,umbobabo.component-typography.md,2
4,403,https://github.com/umbobabo/component-typography,## `text-size-step-X`,umbobabo.component-typography.md,2
5,403,https://github.com/umbobabo/component-typography,## `--text-line-height-Y-on-step-X`,umbobabo.component-typography.md,2
1,404,https://github.com/Unicamp-OpenPower/alice,# Alice,Unicamp-OpenPower.alice.md,1
2,404,https://github.com/Unicamp-OpenPower/alice,## Getting Started,Unicamp-OpenPower.alice.md,2
3,404,https://github.com/Unicamp-OpenPower/alice,### Prerequisities,Unicamp-OpenPower.alice.md,3
4,404,https://github.com/Unicamp-OpenPower/alice,### Create database,Unicamp-OpenPower.alice.md,3
5,404,https://github.com/Unicamp-OpenPower/alice,## Install,Unicamp-OpenPower.alice.md,2
6,404,https://github.com/Unicamp-OpenPower/alice,### Configuration,Unicamp-OpenPower.alice.md,3
7,404,https://github.com/Unicamp-OpenPower/alice,## Usage,Unicamp-OpenPower.alice.md,2
8,404,https://github.com/Unicamp-OpenPower/alice,### Add new user,Unicamp-OpenPower.alice.md,3
9,404,https://github.com/Unicamp-OpenPower/alice,#### Example:,Unicamp-OpenPower.alice.md,4
10,404,https://github.com/Unicamp-OpenPower/alice,### List,Unicamp-OpenPower.alice.md,3
11,404,https://github.com/Unicamp-OpenPower/alice,#### Example: ,Unicamp-OpenPower.alice.md,4
12,404,https://github.com/Unicamp-OpenPower/alice,### Modify,Unicamp-OpenPower.alice.md,3
13,404,https://github.com/Unicamp-OpenPower/alice,#### Examples: ,Unicamp-OpenPower.alice.md,4
14,404,https://github.com/Unicamp-OpenPower/alice,### Show,Unicamp-OpenPower.alice.md,3
15,404,https://github.com/Unicamp-OpenPower/alice,#### Examples: ,Unicamp-OpenPower.alice.md,4
16,404,https://github.com/Unicamp-OpenPower/alice,### Migrate,Unicamp-OpenPower.alice.md,3
17,404,https://github.com/Unicamp-OpenPower/alice,## TODO:,Unicamp-OpenPower.alice.md,2
18,404,https://github.com/Unicamp-OpenPower/alice,## License,Unicamp-OpenPower.alice.md,2
1,405,https://github.com/UniversityProjects/FEM1,# FEM I ,UniversityProjects.FEM1.md,1
2,405,https://github.com/UniversityProjects/FEM1,## ,UniversityProjects.FEM1.md,2
3,405,https://github.com/UniversityProjects/FEM1,## ,UniversityProjects.FEM1.md,2
4,405,https://github.com/UniversityProjects/FEM1,## ,UniversityProjects.FEM1.md,2
5,405,https://github.com/UniversityProjects/FEM1,## ,UniversityProjects.FEM1.md,2
6,405,https://github.com/UniversityProjects/FEM1,##  ,UniversityProjects.FEM1.md,2
1,406,https://github.com/valley51/jfortune,# jfortune ![travis](https://travis-ci.org/tehsis/jfortune.svg),valley51.jfortune.md,1
2,406,https://github.com/valley51/jfortune,## Description,valley51.jfortune.md,2
3,406,https://github.com/valley51/jfortune,## Usage,valley51.jfortune.md,2
4,406,https://github.com/valley51/jfortune,## Usage notes,valley51.jfortune.md,2
1,407,https://github.com/vanloswang/cpprestsdk,## Welcome!,vanloswang.cpprestsdk.md,2
2,407,https://github.com/vanloswang/cpprestsdk,## Getting Started,vanloswang.cpprestsdk.md,2
3,407,https://github.com/vanloswang/cpprestsdk,## What's in the SDK:,vanloswang.cpprestsdk.md,2
4,407,https://github.com/vanloswang/cpprestsdk,## Contribute Back!,vanloswang.cpprestsdk.md,2
5,407,https://github.com/vanloswang/cpprestsdk,## Having Trouble?,vanloswang.cpprestsdk.md,2
6,407,https://github.com/vanloswang/cpprestsdk,### Quick Links,vanloswang.cpprestsdk.md,3
1,408,https://github.com/venturion/vue-resource,# vue-resource [![Version](https://img.shields.io/npm/v/vue-resource.svg)](https://www.npmjs.com/package/vue-resource) [![License](https://img.shields.io/npm/l/vue-resource.svg)](https://www.npmjs.com/package/vue-resource) [![Downloads](https://img.shields.io/npm/dt/vue-resource.svg)](https://www.npmjs.com/package/vue-resource),venturion.vue-resource.md,1
2,408,https://github.com/venturion/vue-resource,## Features,venturion.vue-resource.md,2
3,408,https://github.com/venturion/vue-resource,## Installation,venturion.vue-resource.md,2
4,408,https://github.com/venturion/vue-resource,### CDN,venturion.vue-resource.md,3
5,408,https://github.com/venturion/vue-resource,## Example,venturion.vue-resource.md,2
6,408,https://github.com/venturion/vue-resource,## Documentation,venturion.vue-resource.md,2
7,408,https://github.com/venturion/vue-resource,## Changelog,venturion.vue-resource.md,2
8,408,https://github.com/venturion/vue-resource,## Contribution,venturion.vue-resource.md,2
9,408,https://github.com/venturion/vue-resource,## License,venturion.vue-resource.md,2
1,409,https://github.com/victorkamenov/scsh,# Scsh,victorkamenov.scsh.md,1
2,409,https://github.com/victorkamenov/scsh,# Getting Started,victorkamenov.scsh.md,1
3,409,https://github.com/victorkamenov/scsh,## Dependencies,victorkamenov.scsh.md,2
4,409,https://github.com/victorkamenov/scsh,## Installing scheme48 1.9.2,victorkamenov.scsh.md,2
5,409,https://github.com/victorkamenov/scsh,## Building scsh,victorkamenov.scsh.md,2
6,409,https://github.com/victorkamenov/scsh,## Installing scsh,victorkamenov.scsh.md,2
1,410,https://github.com/villanella/hikari-for-Jekyll,# hikari,villanella.hikari-for-Jekyll.md,1
2,410,https://github.com/villanella/hikari-for-Jekyll,### How to install,villanella.hikari-for-Jekyll.md,3
3,410,https://github.com/villanella/hikari-for-Jekyll,### Development,villanella.hikari-for-Jekyll.md,3
4,410,https://github.com/villanella/hikari-for-Jekyll,#### Running locally,villanella.hikari-for-Jekyll.md,4
5,410,https://github.com/villanella/hikari-for-Jekyll,### Author,villanella.hikari-for-Jekyll.md,3
6,410,https://github.com/villanella/hikari-for-Jekyll,### Main Contributors,villanella.hikari-for-Jekyll.md,3
7,410,https://github.com/villanella/hikari-for-Jekyll,### License,villanella.hikari-for-Jekyll.md,3
1,411,https://github.com/vocotnhan/quickdic-dictionary.actionbarsherlock,# ActionBarSherlock,vocotnhan.quickdic-dictionary.actionbarsherlock.md,1
2,411,https://github.com/vocotnhan/quickdic-dictionary.actionbarsherlock,# Developed By,vocotnhan.quickdic-dictionary.actionbarsherlock.md,1
3,411,https://github.com/vocotnhan/quickdic-dictionary.actionbarsherlock,# License,vocotnhan.quickdic-dictionary.actionbarsherlock.md,1
1,412,https://github.com/voDox17/Viberr,# What is Viberr?,voDox17.Viberr.md,1
2,412,https://github.com/voDox17/Viberr,## How does it work?,voDox17.Viberr.md,2
3,412,https://github.com/voDox17/Viberr,## Adding Songs,voDox17.Viberr.md,2
4,412,https://github.com/voDox17/Viberr,## My Songs,voDox17.Viberr.md,2
5,412,https://github.com/voDox17/Viberr,## Searching,voDox17.Viberr.md,2
1,413,https://github.com/voxik/fog,## Dependency Notice,voxik.fog.md,2
2,413,https://github.com/voxik/fog,## Getting Started,voxik.fog.md,2
3,413,https://github.com/voxik/fog,## Ruby version,voxik.fog.md,2
4,413,https://github.com/voxik/fog,## Collections,voxik.fog.md,2
5,413,https://github.com/voxik/fog,"# boot a gentoo server (flavor 1 = 256, image 3 = gentoo 2008.0)",voxik.fog.md,1
6,413,https://github.com/voxik/fog,# DO STUFF,voxik.fog.md,1
7,413,https://github.com/voxik/fog,## Models,voxik.fog.md,2
8,413,https://github.com/voxik/fog,## Mocks,voxik.fog.md,2
9,413,https://github.com/voxik/fog,## Requests,voxik.fog.md,2
10,413,https://github.com/voxik/fog,## Go forth and conquer,voxik.fog.md,2
11,413,https://github.com/voxik/fog,# create a compute connection,voxik.fog.md,1
12,413,https://github.com/voxik/fog,# compute operations go here,voxik.fog.md,1
13,413,https://github.com/voxik/fog,# create a storage connection,voxik.fog.md,1
14,413,https://github.com/voxik/fog,# storage operations go here,voxik.fog.md,1
15,413,https://github.com/voxik/fog,## Versioning,voxik.fog.md,2
16,413,https://github.com/voxik/fog,## Getting Help,voxik.fog.md,2
17,413,https://github.com/voxik/fog,## Contributing,voxik.fog.md,2
18,413,https://github.com/voxik/fog,## License,voxik.fog.md,2
1,414,https://github.com/vpothuri/phpiredis,# Phpiredis #,vpothuri.phpiredis.md,1
2,414,https://github.com/vpothuri/phpiredis,## Installation ##,vpothuri.phpiredis.md,2
3,414,https://github.com/vpothuri/phpiredis,## Usage ##,vpothuri.phpiredis.md,2
4,414,https://github.com/vpothuri/phpiredis,## Contributing ##,vpothuri.phpiredis.md,2
5,414,https://github.com/vpothuri/phpiredis,## Authors ##,vpothuri.phpiredis.md,2
6,414,https://github.com/vpothuri/phpiredis,## License ##,vpothuri.phpiredis.md,2
1,415,https://github.com/WaylandGod/cecil,# Cecil,WaylandGod.cecil.md,1
1,416,https://github.com/weimingtom/PySLGalMaker,# PySLGalMaker,weimingtom.PySLGalMaker.md,1
2,416,https://github.com/weimingtom/PySLGalMaker,## License,weimingtom.PySLGalMaker.md,2
1,417,https://github.com/wenjingjie/XXPagingScrollView,# XXPagingScrollView,wenjingjie.XXPagingScrollView.md,1
2,417,https://github.com/wenjingjie/XXPagingScrollView,# Installation,wenjingjie.XXPagingScrollView.md,1
3,417,https://github.com/wenjingjie/XXPagingScrollView,# Usage,wenjingjie.XXPagingScrollView.md,1
1,418,https://github.com/wieweb/CountingView,# CountingView,wieweb.CountingView.md,1
2,418,https://github.com/wieweb/CountingView,##Usage,wieweb.CountingView.md,2
3,418,https://github.com/wieweb/CountingView,### Format,wieweb.CountingView.md,3
4,418,https://github.com/wieweb/CountingView,### Custom AnimatedView,wieweb.CountingView.md,3
5,418,https://github.com/wieweb/CountingView,## Installation,wieweb.CountingView.md,2
6,418,https://github.com/wieweb/CountingView,#### Carthage,wieweb.CountingView.md,4
7,418,https://github.com/wieweb/CountingView,####Swift 2.3,wieweb.CountingView.md,4
8,418,https://github.com/wieweb/CountingView,####Swift 3.0,wieweb.CountingView.md,4
9,418,https://github.com/wieweb/CountingView,#### Manually,wieweb.CountingView.md,4
10,418,https://github.com/wieweb/CountingView,## Todo,wieweb.CountingView.md,2
1,419,https://github.com/willotheblessed/Dragonet,# Dragonet,willotheblessed.Dragonet.md,1
2,419,https://github.com/willotheblessed/Dragonet,#### [Plugin Compatibility](https://github.com/GlowstoneMC/Glowstone/wiki/Plugin-Compatibility),willotheblessed.Dragonet.md,4
3,419,https://github.com/willotheblessed/Dragonet,##Is this fully working now?,willotheblessed.Dragonet.md,2
4,419,https://github.com/willotheblessed/Dragonet,##Where do I grab the GUI version?,willotheblessed.Dragonet.md,2
5,419,https://github.com/willotheblessed/Dragonet,##Where is the Dragonet GitHub Wiki?,willotheblessed.Dragonet.md,2
6,419,https://github.com/willotheblessed/Dragonet,##Download,willotheblessed.Dragonet.md,2
7,419,https://github.com/willotheblessed/Dragonet,###Credits & Licencing,willotheblessed.Dragonet.md,3
1,420,https://github.com/witernie/afinal,#afinal交流平台,witernie.afinal.md,1
2,420,https://github.com/witernie/afinal,##作者个人微信,witernie.afinal.md,2
3,420,https://github.com/witernie/afinal,## ,witernie.afinal.md,2
4,420,https://github.com/witernie/afinal,# ![mahua](http://code.google.com/p/afinal/logo?cct=1351516535) Afinal简介 ,witernie.afinal.md,1
5,420,https://github.com/witernie/afinal,##目前Afinal主要有四大模块：,witernie.afinal.md,2
6,420,https://github.com/witernie/afinal,## ,witernie.afinal.md,2
7,420,https://github.com/witernie/afinal,## 使用afinal快速开发框架需要有以下权限：,witernie.afinal.md,2
8,420,https://github.com/witernie/afinal,## ,witernie.afinal.md,2
9,420,https://github.com/witernie/afinal,##FinalDB使用方法：,witernie.afinal.md,2
10,420,https://github.com/witernie/afinal,## ,witernie.afinal.md,2
11,420,https://github.com/witernie/afinal,##FinalDB OneToMany懒加载使用方法：,witernie.afinal.md,2
12,420,https://github.com/witernie/afinal,## ```,witernie.afinal.md,2
13,420,https://github.com/witernie/afinal,##FinalActivity使用方法：,witernie.afinal.md,2
14,420,https://github.com/witernie/afinal,##FinalHttp使用方法：,witernie.afinal.md,2
15,420,https://github.com/witernie/afinal,###普通get方法,witernie.afinal.md,3
16,420,https://github.com/witernie/afinal,### 使用FinalHttp上传文件 或者 提交数据 到服务器（post方法）,witernie.afinal.md,3
17,420,https://github.com/witernie/afinal,## ,witernie.afinal.md,2
18,420,https://github.com/witernie/afinal,###使用FinalHttp下载文件：,witernie.afinal.md,3
19,420,https://github.com/witernie/afinal,##FinalBitmap 使用方法 ,witernie.afinal.md,2
20,420,https://github.com/witernie/afinal,## ,witernie.afinal.md,2
21,420,https://github.com/witernie/afinal,#### 配置成Android Library Project,witernie.afinal.md,4
22,420,https://github.com/witernie/afinal,#### 排除不需要Git管理的文件,witernie.afinal.md,4
23,420,https://github.com/witernie/afinal,## ,witernie.afinal.md,2
24,420,https://github.com/witernie/afinal,#关于作者michael,witernie.afinal.md,1
25,420,https://github.com/witernie/afinal,#个人微信,witernie.afinal.md,1
1,421,https://github.com/wthit56/node.unnecessary.js,# Node.Unnecessary.js,wthit56.node.unnecessary.js.md,1
